pid;tstamp;title;author;addTime;startTime;endTime;startDate;endDate;pageTitle;description;location;address;teaser;addImage;overwriteMeta;singleSRC;alt;imageTitle;size;imagemargin;imageUrl;fullsize;caption;floating;recurring;repeatEach;recurrences;addEnclosure;enclosure;source;url;target;cssClass;noComments;published;start;stop;exceptionList;allRecurrences;repeatExceptionsPer;repeatExceptionsInt;repeatExceptions;repeatEachExt;location_mail;location_contact;location_link;location_ort;location_plz;location_str;location_name;recurringExt;hideOnWeekend;weekday;showOnFreeDay;useExceptions;ignoreEndTime;repeatFixedDates;repeatWeekday;disable_editing;unsubscribeLimitTstamp;unsubscribeLimit;enableDeregistration;eventBookingNotificationSender;eventBookingNotificationCenterIds;enableNotificationCenter;includeEscortsWhenCalculatingRegCount;maxEscortsPerMember;maxMembers;minMembers;bookingEndDate;bookingStartDate;enableMultiBookingWithSameAddress;addBookingForm;city;postal;street;featured;robots;reg_requireConfirm;reg_cancelEnd;reg_regEnd;reg_max;reg_min;reg_form;reg_enable;reg_waitingListAdvancementNotification;reg_enableWaitingList;price
5;1657802399;"Flaschen fÃ¼llen";1;1;20:00;21:00;11.03.2022;11.03.2022;;;Kompressorraum;"DUC-Clubheim, Haardtring 371, Darmstadt";"<p>FÃ¼llen von Tauchflaschen fÃ¼r Mitglieder des Vereins. Im Clubheim gilt die 2G-Regel.</p>";1;;ÿååışöê”ø¤lJÙ;;;||||1;||||||||;;;;above;1;weeks||2;34;;;default;;;;;;;;"a:2:{i:1620923400;a:8:{s:9:""exception"";s:10:""1620923400"";s:9:""new_start"";s:5:""20:00"";s:7:""new_end"";s:5:""21:00"";s:6:""action"";s:4:""move"";s:13:""new_exception"";s:7:""-1 days"";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:11:""Himmelfahrt"";s:14:""exception_date"";s:16:""13.05.2021 18:30"";}i:1622737800;a:8:{s:9:""exception"";s:10:""1622737800"";s:9:""new_start"";s:5:""20:00"";s:7:""new_end"";s:5:""21:00"";s:6:""action"";s:4:""move"";s:13:""new_exception"";s:7:""-1 days"";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:13:""Frohnleichnam"";s:14:""exception_date"";s:16:""03.06.2021 18:30"";}}";"a:35:{i:1647025200;a:4:{s:9:""int_start"";i:1647025200;s:7:""int_end"";i:1647028800;s:9:""str_start"";s:16:""11.03.2022 20:00"";s:7:""str_end"";s:16:""11.03.2022 21:00"";}i:1648234800;a:4:{s:9:""int_start"";i:1648234800;s:7:""int_end"";i:1648238400;s:9:""str_start"";s:16:""25.03.2022 20:00"";s:7:""str_end"";s:16:""25.03.2022 21:00"";}i:1649440800;a:4:{s:9:""int_start"";i:1649440800;s:7:""int_end"";i:1649444400;s:9:""str_start"";s:16:""08.04.2022 20:00"";s:7:""str_end"";s:16:""08.04.2022 21:00"";}i:1650650400;a:4:{s:9:""int_start"";i:1650650400;s:7:""int_end"";i:1650654000;s:9:""str_start"";s:16:""22.04.2022 20:00"";s:7:""str_end"";s:16:""22.04.2022 21:00"";}i:1651860000;a:4:{s:9:""int_start"";i:1651860000;s:7:""int_end"";i:1651863600;s:9:""str_start"";s:16:""06.05.2022 20:00"";s:7:""str_end"";s:16:""06.05.2022 21:00"";}i:1653069600;a:4:{s:9:""int_start"";i:1653069600;s:7:""int_end"";i:1653073200;s:9:""str_start"";s:16:""20.05.2022 20:00"";s:7:""str_end"";s:16:""20.05.2022 21:00"";}i:1654279200;a:4:{s:9:""int_start"";i:1654279200;s:7:""int_end"";i:1654282800;s:9:""str_start"";s:16:""03.06.2022 20:00"";s:7:""str_end"";s:16:""03.06.2022 21:00"";}i:1655488800;a:4:{s:9:""int_start"";i:1655488800;s:7:""int_end"";i:1655492400;s:9:""str_start"";s:16:""17.06.2022 20:00"";s:7:""str_end"";s:16:""17.06.2022 21:00"";}i:1656698400;a:4:{s:9:""int_start"";i:1656698400;s:7:""int_end"";i:1656702000;s:9:""str_start"";s:16:""01.07.2022 20:00"";s:7:""str_end"";s:16:""01.07.2022 21:00"";}i:1657908000;a:4:{s:9:""int_start"";i:1657908000;s:7:""int_end"";i:1657911600;s:9:""str_start"";s:16:""15.07.2022 20:00"";s:7:""str_end"";s:16:""15.07.2022 21:00"";}i:1659117600;a:4:{s:9:""int_start"";i:1659117600;s:7:""int_end"";i:1659121200;s:9:""str_start"";s:16:""29.07.2022 20:00"";s:7:""str_end"";s:16:""29.07.2022 21:00"";}i:1660327200;a:4:{s:9:""int_start"";i:1660327200;s:7:""int_end"";i:1660330800;s:9:""str_start"";s:16:""12.08.2022 20:00"";s:7:""str_end"";s:16:""12.08.2022 21:00"";}i:1661536800;a:4:{s:9:""int_start"";i:1661536800;s:7:""int_end"";i:1661540400;s:9:""str_start"";s:16:""26.08.2022 20:00"";s:7:""str_end"";s:16:""26.08.2022 21:00"";}i:1662746400;a:4:{s:9:""int_start"";i:1662746400;s:7:""int_end"";i:1662750000;s:9:""str_start"";s:16:""09.09.2022 20:00"";s:7:""str_end"";s:16:""09.09.2022 21:00"";}i:1663956000;a:4:{s:9:""int_start"";i:1663956000;s:7:""int_end"";i:1663959600;s:9:""str_start"";s:16:""23.09.2022 20:00"";s:7:""str_end"";s:16:""23.09.2022 21:00"";}i:1665165600;a:4:{s:9:""int_start"";i:1665165600;s:7:""int_end"";i:1665169200;s:9:""str_start"";s:16:""07.10.2022 20:00"";s:7:""str_end"";s:16:""07.10.2022 21:00"";}i:1666375200;a:4:{s:9:""int_start"";i:1666375200;s:7:""int_end"";i:1666378800;s:9:""str_start"";s:16:""21.10.2022 20:00"";s:7:""str_end"";s:16:""21.10.2022 21:00"";}i:1667588400;a:4:{s:9:""int_start"";i:1667588400;s:7:""int_end"";i:1667592000;s:9:""str_start"";s:16:""04.11.2022 20:00"";s:7:""str_end"";s:16:""04.11.2022 21:00"";}i:1668798000;a:4:{s:9:""int_start"";i:1668798000;s:7:""int_end"";i:1668801600;s:9:""str_start"";s:16:""18.11.2022 20:00"";s:7:""str_end"";s:16:""18.11.2022 21:00"";}i:1670007600;a:4:{s:9:""int_start"";i:1670007600;s:7:""int_end"";i:1670011200;s:9:""str_start"";s:16:""02.12.2022 20:00"";s:7:""str_end"";s:16:""02.12.2022 21:00"";}i:1671217200;a:4:{s:9:""int_start"";i:1671217200;s:7:""int_end"";i:1671220800;s:9:""str_start"";s:16:""16.12.2022 20:00"";s:7:""str_end"";s:16:""16.12.2022 21:00"";}i:1672426800;a:4:{s:9:""int_start"";i:1672426800;s:7:""int_end"";i:1672430400;s:9:""str_start"";s:16:""30.12.2022 20:00"";s:7:""str_end"";s:16:""30.12.2022 21:00"";}i:1673636400;a:4:{s:9:""int_start"";i:1673636400;s:7:""int_end"";i:1673640000;s:9:""str_start"";s:16:""13.01.2023 20:00"";s:7:""str_end"";s:16:""13.01.2023 21:00"";}i:1674846000;a:4:{s:9:""int_start"";i:1674846000;s:7:""int_end"";i:1674849600;s:9:""str_start"";s:16:""27.01.2023 20:00"";s:7:""str_end"";s:16:""27.01.2023 21:00"";}i:1676055600;a:4:{s:9:""int_start"";i:1676055600;s:7:""int_end"";i:1676059200;s:9:""str_start"";s:16:""10.02.2023 20:00"";s:7:""str_end"";s:16:""10.02.2023 21:00"";}i:1677265200;a:4:{s:9:""int_start"";i:1677265200;s:7:""int_end"";i:1677268800;s:9:""str_start"";s:16:""24.02.2023 20:00"";s:7:""str_end"";s:16:""24.02.2023 21:00"";}i:1678474800;a:4:{s:9:""int_start"";i:1678474800;s:7:""int_end"";i:1678478400;s:9:""str_start"";s:16:""10.03.2023 20:00"";s:7:""str_end"";s:16:""10.03.2023 21:00"";}i:1679684400;a:4:{s:9:""int_start"";i:1679684400;s:7:""int_end"";i:1679688000;s:9:""str_start"";s:16:""24.03.2023 20:00"";s:7:""str_end"";s:16:""24.03.2023 21:00"";}i:1680890400;a:4:{s:9:""int_start"";i:1680890400;s:7:""int_end"";i:1680894000;s:9:""str_start"";s:16:""07.04.2023 20:00"";s:7:""str_end"";s:16:""07.04.2023 21:00"";}i:1682100000;a:4:{s:9:""int_start"";i:1682100000;s:7:""int_end"";i:1682103600;s:9:""str_start"";s:16:""21.04.2023 20:00"";s:7:""str_end"";s:16:""21.04.2023 21:00"";}i:1683309600;a:4:{s:9:""int_start"";i:1683309600;s:7:""int_end"";i:1683313200;s:9:""str_start"";s:16:""05.05.2023 20:00"";s:7:""str_end"";s:16:""05.05.2023 21:00"";}i:1684519200;a:4:{s:9:""int_start"";i:1684519200;s:7:""int_end"";i:1684522800;s:9:""str_start"";s:16:""19.05.2023 20:00"";s:7:""str_end"";s:16:""19.05.2023 21:00"";}i:1685728800;a:4:{s:9:""int_start"";i:1685728800;s:7:""int_end"";i:1685732400;s:9:""str_start"";s:16:""02.06.2023 20:00"";s:7:""str_end"";s:16:""02.06.2023 21:00"";}i:1686938400;a:4:{s:9:""int_start"";i:1686938400;s:7:""int_end"";i:1686942000;s:9:""str_start"";s:16:""16.06.2023 20:00"";s:7:""str_end"";s:16:""16.06.2023 21:00"";}i:1688148000;a:4:{s:9:""int_start"";i:1688148000;s:7:""int_end"";i:1688151600;s:9:""str_start"";s:16:""30.06.2023 20:00"";s:7:""str_end"";s:16:""30.06.2023 21:00"";}}";"a:1:{i:0;a:8:{s:9:""exception"";s:0:"""";s:11:""exceptionTo"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""action"";s:0:"""";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:0:"""";}}";"a:1:{i:0;a:7:{s:9:""exception"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""action"";s:0:"""";s:13:""new_exception"";s:0:"""";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:0:"""";}}";"a:2:{i:0;a:7:{s:9:""exception"";s:10:""1620923400"";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""action"";s:4:""move"";s:13:""new_exception"";s:7:""-1 days"";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:11:""Himmelfahrt"";}i:1;a:7:{s:9:""exception"";s:10:""1622737800"";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""action"";s:4:""move"";s:13:""new_exception"";s:7:""-1 days"";s:8:""cssclass"";s:0:"""";s:6:""reason"";s:13:""Frohnleichnam"";}}";monday;;;;;;;;;1;5;1;1;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";5;;;0;;18;33;1;;0;14;1;"09.02.2022 00:00";"09.02.2022 00:00";;1;Darmstadt;64295;"Haardtring 371";;;0;;;;;0;0;0;0;
1;1638555519;"Fackelschwimmen 2021";2;1;17:00;17:00;04.12.2021;04.12.2021;;;"Wechselsee Biebesheim";;"<p>Wenn es die aktuelle Corona-Situation erlaubt, treffen wir uns zum Fackelschwimmen am VereingewÃ¤sser.</p>[NEWLINE]<p>Am 4.12.2021 ab 17 Uhr. FÃ¼r das leibliche Wohl ist gesorgt.</p>[NEWLINE]<p>Anmeldung ist erforderlich natÃ¼rlich unter 2 G Regel.</p>[NEWLINE]<p>[nbsp]</p>";;;;;;;;;;;above;;1;0;;;default;;;;;;"26.11.2021 11:59";"04.12.2021 01:00";;;;;;friday;Eventmanager@duc-darmstadt.de;"Stephan Scharnke";;;;;"VereinsgewÃ¤sser Biebesheim";;;6;1;;1;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;"03.12.2021 10:58";0;;2;13;;1;1;25;5;"03.12.2021 00:00";"27.11.2021 00:00";1;;;;;;;0;;;;;0;0;0;0;
6;1649511550;"GDL Basic Nitrox Diver (DTSA Nitrox*)";1;1;18:00;18:00;18.02.2022;18.02.2022;;;"DUC Clubheim";"Haardtring 371, 64295 Darmstadt";"<p><span style=""color: #001656; font-family: Roboto, HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; background-color: #ffffff;"">Der Einstieg in das Tauchen mit Gasgemischen beginnt mit diesem Kurs. HierfÃ¼r stehen keine TauchgÃ¤nge auf dem Programm, doch die Praxis kommt trotzdem nicht zu kurz. </span></p>";1;;ÆcE5-ì‘Ö¤lJÙ;;;||||1;20||||20||||px;;;;above;1;days||1;1;;;default;;;;;1;;;;"a:1:{i:1645203600;a:4:{s:9:""int_start"";i:1645203600;s:7:""int_end"";i:1645203600;s:9:""str_start"";s:16:""18.02.2022 18:00"";s:7:""str_end"";s:16:""18.02.2022 18:00"";}}";;;;sunday;;;;Darmstadt;64295;"Haardtring 371";"GDL Basic Nitrox Diver (DTSA Nitrox*)";;;5;1;;1;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:23:""Theorie im DUC-Clubheim"";}}";5||6;;;5;1;1;42;1;;0;6;1;"15.02.2022 00:00";"01.01.2022 00:00";;1;Darmstadt;64295;"Haardtring 371";;;0;;;;;0;0;0;0;
1;1643025757;"UWR Training Nordbad";1;1;20:30;21:45;27.01.2022;27.01.2022;;;"Nordbad Darmstadt";"Alsfelder Str. 33, 64289 Darmstadt";"<p>Training der Unterwasser-Rugby Mannschaft</p>";1;;"„’gó}ìù¤lJÙ";;;||||6;||||||||;;;;above;1;weeks||1;10;;;default;;;;;1;;;;"a:11:{i:1643311800;a:4:{s:9:""int_start"";i:1643311800;s:7:""int_end"";i:1643316300;s:9:""str_start"";s:16:""27.01.2022 20:30"";s:7:""str_end"";s:16:""27.01.2022 21:45"";}i:1643916600;a:4:{s:9:""int_start"";i:1643916600;s:7:""int_end"";i:1643921100;s:9:""str_start"";s:16:""03.02.2022 20:30"";s:7:""str_end"";s:16:""03.02.2022 21:45"";}i:1644521400;a:4:{s:9:""int_start"";i:1644521400;s:7:""int_end"";i:1644525900;s:9:""str_start"";s:16:""10.02.2022 20:30"";s:7:""str_end"";s:16:""10.02.2022 21:45"";}i:1645126200;a:4:{s:9:""int_start"";i:1645126200;s:7:""int_end"";i:1645130700;s:9:""str_start"";s:16:""17.02.2022 20:30"";s:7:""str_end"";s:16:""17.02.2022 21:45"";}i:1645731000;a:4:{s:9:""int_start"";i:1645731000;s:7:""int_end"";i:1645735500;s:9:""str_start"";s:16:""24.02.2022 20:30"";s:7:""str_end"";s:16:""24.02.2022 21:45"";}i:1646335800;a:4:{s:9:""int_start"";i:1646335800;s:7:""int_end"";i:1646340300;s:9:""str_start"";s:16:""03.03.2022 20:30"";s:7:""str_end"";s:16:""03.03.2022 21:45"";}i:1646940600;a:4:{s:9:""int_start"";i:1646940600;s:7:""int_end"";i:1646945100;s:9:""str_start"";s:16:""10.03.2022 20:30"";s:7:""str_end"";s:16:""10.03.2022 21:45"";}i:1647545400;a:4:{s:9:""int_start"";i:1647545400;s:7:""int_end"";i:1647549900;s:9:""str_start"";s:16:""17.03.2022 20:30"";s:7:""str_end"";s:16:""17.03.2022 21:45"";}i:1648150200;a:4:{s:9:""int_start"";i:1648150200;s:7:""int_end"";i:1648154700;s:9:""str_start"";s:16:""24.03.2022 20:30"";s:7:""str_end"";s:16:""24.03.2022 21:45"";}i:1648751400;a:4:{s:9:""int_start"";i:1648751400;s:7:""int_end"";i:1648755900;s:9:""str_start"";s:16:""31.03.2022 20:30"";s:7:""str_end"";s:16:""31.03.2022 21:45"";}i:1649356200;a:4:{s:9:""int_start"";i:1649356200;s:7:""int_end"";i:1649360700;s:9:""str_start"";s:16:""07.04.2022 20:30"";s:7:""str_end"";s:16:""07.04.2022 21:45"";}}";;;;monday;;;;Darmstadt;64289;"Alsfelder Str. 33";"UWR Training";;1;4;;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";4;;;0;;0;;;0;0;0;0;;;;;Darmstadt;64289;"Alsfelder Str. 33";;;0;;;;;0;0;0;0;
6;1648896523;"GDL Basic Nitrox Diver (DTSA Nitrox*)";1;1;18:00;18:00;22.04.2022;22.04.2022;;;"DUC Clubheim";"Haardtring 371, 64295 Darmstadt";"<p><span style=""color: #001656; font-family: Roboto, HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; background-color: #ffffff;"">Der Einstieg in das Tauchen mit Gasgemischen beginnt mit diesem Kurs. HierfÃ¼r stehen keine TauchgÃ¤nge auf dem Programm, doch die Praxis kommt trotzdem nicht zu kurz. </span></p>";1;;ÆcE5-ì‘Ö¤lJÙ;;;||||1;20||||20||||px;;;;above;;days||1;1;;;default;;;;;1;;;;"a:1:{i:1650700800;a:4:{s:9:""int_start"";i:1650700800;s:7:""int_end"";i:1650708000;s:9:""str_start"";s:16:""23.04.2022 10:00"";s:7:""str_end"";s:16:""23.04.2022 12:00"";}}";;;;sunday;taucausbildung@duc-darmstadt.de;"Eckhard Becker";;Darmstadt;64295;"Haardtring 371";"GDL Basic Nitrox Diver (DTSA Nitrox*)";;;5;1;;1;"a:1:{i:0;a:4:{s:10:""new_repeat"";i:1650664800;s:9:""new_start"";i:32400;s:7:""new_end"";i:39600;s:6:""reason"";s:23:""Theorie im DUC-Clubheim"";}}";5||6;;;5;1;1;42;1;;0;6;1;"15.04.2022 00:00";"22.02.2022 00:00";;1;Darmstadt;64295;"Haardtring 371";;;0;;;;;0;0;0;0;
3;1648646022;"Taucheinsatz bei der Vermessung des Sees";1;1;14:30;14:29;02.04.2022;02.04.2022;;;Wechselsee;;"<h4><span style=""font-size: 0.875rem; font-weight: 400;"">In Zusammenarbeit mit dem Tauchclub Turtle, dem Biebesheimer Tauchclub und der DLRGwird am kommenden Samstagnachmittag, der 2. April 2022 der Wechselsee Kartografiert.</span></h4>[NEWLINE]<div class=""teaser"">[NEWLINE]<p>Mit einem Sonar wird der See vermessen und er wird aus den Ergebnissen eine Karte des Sees erstellt.</p>[NEWLINE]</div>";;;;;;;;;;;above;;1;0;;;default;;;;;1;;;;;;;;wednesday;technischer.leiter@duc-darmstadt.de;"Eckhard Becker";;Biebesheim;;;"Kartographierung Wechselsee";;;6;;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;0;0;0;0;;;;;Biebesheim;;;;;0;;;;;0;0;0;0;
1;1649496989;"Jahreshauptversammlung 2022";1;1;19:30;19:30;27.04.2022;27.04.2022;;;Edith-Stein-Schule;"Kleine Turnhalle der Edith Stein Schule";"<p>Bitte melde Dich zur JHV <strong><u>bis spÃ¤testens 22.04.2022</u></strong> per E-Mail (<a href=""mailto:geschaeftsfuehrer@duc-darmstadt.de"">geschaeftsfuehrer@duc-darmstadt.de</a>) an!</p>";1;;a=¾Ö<}ëD¤lJÙ;;;||||5;||||||||;;;;above;;1;0;;;default;;;;;1;;"27.04.2022 20:00";;;;;;saturday;geschaeftsfuehrer@duc-darmstadt.de;"Stphanie Kluge";;;;;;;;3;1;;1;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;0;0;0;0;;;;;Darmstadt;64295;"Seekatzstr. 18";;;0;;;;;0;0;0;0;
1;1651679951;"Abgabe Tauchflasche fÃ¼r TÃœV";1;1;20:00;21:00;06.05.2022;06.05.2022;;;"DUC Clubheim";"Haardtring 371, 64367 Darmstadt";"<p style=""margin: 0px 0px 12px; padding: 0px; color: #001656; font-family: Roboto, HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; background-color: #ffffff;"">Deine Tauchflaschen kÃ¶nnen, <strong>wenn das Clubheim geÃ¶ffnet ist</strong>, bis zum 3. Juni 2022 jeden Freitag ab 20 Uhr im Kompressorraum abgeben werden.</p>";1;;·‚anËÂì³k¤lJÙ;;;||||;||||||||;;;;above;1;weeks||1;4;;;default;;;;;1;;;;"a:5:{i:1651860000;a:4:{s:9:""int_start"";i:1651860000;s:7:""int_end"";i:1651863600;s:9:""str_start"";s:16:""06.05.2022 20:00"";s:7:""str_end"";s:16:""06.05.2022 21:00"";}i:1652464800;a:4:{s:9:""int_start"";i:1652464800;s:7:""int_end"";i:1652468400;s:9:""str_start"";s:16:""13.05.2022 20:00"";s:7:""str_end"";s:16:""13.05.2022 21:00"";}i:1653069600;a:4:{s:9:""int_start"";i:1653069600;s:7:""int_end"";i:1653073200;s:9:""str_start"";s:16:""20.05.2022 20:00"";s:7:""str_end"";s:16:""20.05.2022 21:00"";}i:1653674400;a:4:{s:9:""int_start"";i:1653674400;s:7:""int_end"";i:1653678000;s:9:""str_start"";s:16:""27.05.2022 20:00"";s:7:""str_end"";s:16:""27.05.2022 21:00"";}i:1654279200;a:4:{s:9:""int_start"";i:1654279200;s:7:""int_end"";i:1654282800;s:9:""str_start"";s:16:""03.06.2022 20:00"";s:7:""str_end"";s:16:""03.06.2022 21:00"";}}";;;;wednesday;;;;;;;;;;5;1;;;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";5;;;0;;0;;;0;0;0;0;;;;;Darmstadt;64295;"Haardtring 371";;;0;;;;;0;0;0;0;
1;1651680178;"Clubheim geschlossen";1;;00:00;23:59;06.05.2022;06.05.2022;;;;;"<p>Es hat sich kein Thekendienst gemeldet, daher bleibt das Clubheim bleibt geschlossen.</p>[NEWLINE]<p>Auch der Kompressorraum ist geschlossen. Keine FÃ¼llung und keine Abgabe zum Flaschen-TÃœV.</p>";1;;ÿê‚wşöê”ø¤lJÙ;;;||||1;||||||||;;;;above;;1;0;;;default;;;;;1;;;;;;;;wednesday;;;;;;;;;;5;1;;0;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;0;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
2;1657630612;test;1;;00:00;23:59;15.07.2022;;;;;;;;;;;;;;;;;above;;1;0;;;default;;;;;1;;;;;;;;tuesday;;;;;;;;;;5;;;0;"a:1:{i:0;a:4:{s:10:""new_repeat"";s:0:"""";s:9:""new_start"";s:0:"""";s:7:""new_end"";s:0:"""";s:6:""reason"";s:0:"""";}}";;;;0;;0;;;0;0;0;0;;;;;;;;;;0;;;;;0;0;0;0;
